Category,Specialty,Difficulty,Question,Answer
Engineering,Network Engineer,easy,What are MAC addresses?,a mac  media access control  address uniquely identifies a network device 
Engineering,Network Engineer,easy,What is the purpose of cables being shielded and having twisted pairs?,shielding and twisted pairs prevent crosstalk and electromagnetic interference 
Engineering,Network Engineer,easy,What does 10Base-T mean?,  base t refers to   mbps data transfer using twisted pair cables in a baseband network 
Engineering,Network Engineer,easy,What is a LAN?,lan stands for local area network  it refers to the connection between computers and other network devices in a small physical location 
Engineering,Network Engineer,easy,Where should an antivirus program be installed in a network?,antivirus software should be installed on both servers and workstations to ensure complete protection 
Engineering,Network Engineer,easy,Describe networking.,networking is the interconnection of computers and peripherals for data communication  using wired or wireless connections 
Engineering,Network Engineer,easy,What is client/server?,a client erver network has one or more computers acting as servers that provide centralized resources to client workstations 
Engineering,Network Engineer,easy,What is the difference between a straight-through and crossover cable?,a straight through cable connects computers to a switch or router  while a crossover cable connects two similar devices directly 
Engineering,Network Engineer,easy,What is ipconfig?,ipconfig is a command line tool that displays a computer s ip configuration  including ip and mac addresses 
Engineering,Network Engineer,easy,What is the standard color sequence of a straight-through cable?,orange/white  orange  green/white  blue  blue/white  green  brown/white  brown 
Engineering,Network Engineer,easy,What is DNS?,dns  domain name system  translates domain names into ip addresses for easier access to websites 
Engineering,Network Engineer,easy,What is peer-to-peer networking?,a peer to peer network is a decentralized network where all devices share resources without a dedicated server 
Engineering,Network Engineer,easy,What is Ping?,ping is a utility that tests network connectivity between devices using their ip addresses 
Engineering,Mechanical Engineer,easy,"What is thermal conductivity, and why is it important?",thermal conductivity measures a material s ability to conduct heat  critical in insulation and heat exchanger design 
Engineering,Network Engineer,easy,What are firewalls?,firewalls protect a network from external threats by filtering traffic 
Engineering,Mechanical Engineer,easy,What is the function of a bimetallic strip in temperature control?,a bimetallic strip bends with temperature changes  used in thermostats for automatic control 
Engineering,Mechanical Engineer,easy,"What is cavitation, and how can it be prevented in pumps?",cavitation is the formation of vapor bubbles in a liquid due to pressure drops  preventable by maintaining proper suction pressure and avoiding excessive flow velocity 
Engineering,Electrical Engineer,easy,What is the purpose of an inductor in an electrical circuit?,an inductor stores energy in a magnetic field and opposes changes in current 
Engineering,Electrical Engineer,easy,What is the purpose of an electrical conduit?,to protect and route electrical wiring in a safe manner 
Engineering,Electrical Engineer,easy,What is the purpose of an automatic transfer switch?,it switches between power sources during an outage to ensure uninterrupted supply 
Engineering,Electrical Engineer,easy,What is the purpose of a voltage regulator?,it maintains a stable voltage output despite load or input voltage changes 
Engineering,Electrical Engineer,easy,What is the purpose of a transformer?,a transformer changes voltage levels to efficiently transmit electrical power 
Engineering,Electrical Engineer,easy,What is the purpose of a switchgear?,it controls  protects  and isolates electrical equipment in a system 
Engineering,Electrical Engineer,easy,What is the purpose of a rectifier?,a rectifier converts ac to dc for electronic devices and power supplies 
Engineering,Electrical Engineer,easy,What is your least favorite thing about engineering?,handling unexpected failures under pressure  but i see it as an opportunity to learn 
Engineering,Electrical Engineer,easy,What is the purpose of a diode in a circuit?,a diode allows current to flow in one direction and blocks it in the opposite direction 
Engineering,Mechanical Engineer,easy,What is the function of a diaphragm valve?,a diaphragm valve regulates fluid flow by moving a flexible diaphragm against a seat  providing tight sealing 
Engineering,Mechanical Engineer,easy,What is the role of a safety clutch?,a safety clutch prevents mechanical overload by slipping or disengaging when torque exceeds a set limit 
Engineering,Mechanical Engineer,easy,What is the difference between a fan and a blower?,a fan moves air at low pressure  while a blower generates higher pressure airflow 
Engineering,Mechanical Engineer,easy,What is the angle of twist in a drill?,it refers to the helix angle of the drill bit  which affects cutting efficiency 
Engineering,Mechanical Engineer,easy,What is shear force in a fluid particle?,shear force is the force acting tangentially on a fluid element due to viscosity 
Engineering,Mechanical Engineer,easy,Why does a vehicle not move when its gear is applied while parked on a slope?,friction and braking force prevent movement unless external force exceeds resistance 
Engineering,Mechanical Engineer,easy,What happens when a cantilever beam is loaded at its end?,the shear force is highest at the fixed end and reduces towards the free end 
Engineering,Electrical Engineer,easy,How much education do you have?,i completed my bachelor s degree and additional certifications in electrical systems 
Engineering,Mechanical Engineer,easy,Why is smoking not allowed in air-conditioned enclosures?,it affects air quality and clogs filters 
Engineering,Electrical Engineer,easy,What kind of education do you have?,i have a degree in electrical engineering with coursework in power systems and control 
Engineering,Electrical Engineer,easy,Why is three-phase power preferred over single-phase in industrial applications?,it provides a stable power supply with better efficiency and lower losses 
Engineering,Electrical Engineer,easy,What is the main function of a power inverter?,a power inverter converts dc to ac for use in household and industrial applications 
Engineering,Electrical Engineer,easy,What is the function of an electrical relay?,a relay controls high power circuits using a low power electrical signal 
Engineering,Electrical Engineer,easy,What is the function of a synchronous condenser?,it improves power factor by providing reactive power compensation 
Engineering,Electrical Engineer,easy,What is the function of a fuse in an electrical circuit?,a fuse protects a circuit by breaking the connection when excessive current flows through it 
Engineering,Electrical Engineer,easy,What is the function of a capacitor in an AC circuit?,a capacitor stores and releases electrical energy  improving power factor and filtering noise 
Engineering,Electrical Engineer,easy,What is the difference between an MCB and an MCCB?,mcb is for low current ratings  while mccb handles higher currents and has adjustable settings 
Engineering,Electrical Engineer,easy,What is the difference between a generator and a motor?,a generator converts mechanical energy into electrical energy  while a motor does the opposite 
Engineering,Electrical Engineer,easy,Why is grounding important in an electrical system?,grounding prevents electric shock  protects equipment  and stabilizes voltage levels 
Engineering,Electrical Engineer,easy,What is the difference between a conductor and an insulator?,a conductor allows electricity to flow  while an insulator resists electrical flow 
Engineering,Electrical Engineer,easy,What is an LED and how does it work?,an led is a light emitting diode that produces light when current flows through a semiconductor 
Engineering,Electrical Engineer,easy,What is Ohm's Law and why is it important?,ohm s law states that voltage equals current times resistance  it is fundamental for understanding electrical circuits 
Engineering,Electrical Engineer,easy,What do you like about the engineering field?,i enjoy solving technical challenges and designing efficient electrical systems 
Engineering,Electrical Engineer,easy,What are the main types of electrical circuits?,series circuit  parallel circuit  and a combination of both 
Engineering,Electrical Engineer,easy,What are the main types of electric motors?,dc motors  induction motors  and synchronous motors 
Engineering,Electrical Engineer,easy,What are the different types of electrical loads?,resistive  inductive  and capacitive loads are the three main types 
Engineering,Electrical Engineer,easy,What are the basic protective devices used in an electrical circuit?,fuses  circuit breakers  and surge protectors 
Engineering,Electrical Engineer,easy,What is an electrical panel?,a panel contains circuit breakers and controls the power distribution in a building 
Engineering,Mechanical Engineer,easy,Is wet bulb temperature a thermodynamic property?,no  it is a psychrometric property 
Engineering,Mechanical Engineer,easy,What is jet ratio?,it is the ratio of the nozzle jet diameter to the diameter of the pelton wheel bucket 
Engineering,Mechanical Engineer,easy,Difference between Pipeline and Piping?,pipelines transport fluids over long distances  piping is for internal distribution 
Engineering,Mechanical Engineer,easy,What is backlash?,backlash is the clearance or lost motion between gear teeth  reducing precision in mechanical systems 
Engineering,Mechanical Engineer,easy,What is mechanical advantage?,mechanical advantage is the ratio of output force to input force in a machine  improving efficiency 
Engineering,Mechanical Engineer,easy,What is friction welding?,a solid state welding process where heat is generated through friction between workpieces 
Engineering,Mechanical Engineer,easy,Why is an isothermal compressor desirable?,isothermal compression minimizes work done by maintaining a constant temperature  improving efficiency 
Engineering,Mechanical Engineer,easy,What is Mechanical advantage?,mechanical advantage is the ratio of output force to input force in a system  improving force efficiency 
Engineering,Mechanical Engineer,easy,What is a machine? Give an example and differentiate between a machine & structure.,a machine transmits motion and force to perform work  e g   a lathe   while a structure supports loads without relative motion  e g   a bridge  
Engineering,Mechanical Engineer,easy,What is the color of the flame if the Halide Torch detects a refrigerant leakage?,the flame turns green 
Engineering,Mechanical Engineer,easy,Define Resonance.,resonance occurs when the natural frequency of a system matches the applied force frequency  causing large amplitude vibrations 
Engineering,Mechanical Engineer,easy,Why is the back wheel of a tractor bigger than the front wheel?,larger wheels provide better traction and weight distribution 
Engineering,Mechanical Engineer,easy,What is meant by Resistance welding?,a welding process using electric current and pressure to fuse metals 
Engineering,Mechanical Engineer,easy,What is the difference between Torque and Power (Layman Idea)?,torque is force applied  while power is how fast work is done 
Engineering,Mechanical Engineer,easy,What are overhead costs?,indirect costs in manufacturing  such as rent  utilities  and administration 
Engineering,Mechanical Engineer,easy,How are presses rated?,presses are rated based on their force capacity  measured in tons 
Engineering,Mechanical Engineer,easy,What are the main differences between a jig and a fixture?,a jig guides cutting tools  while a fixture holds workpieces in place during machining 
Engineering,Mechanical Engineer,easy,What is cold welding?,cold welding is a solid state welding process where metal surfaces join without heat when pressed together in vacuum or high pressure 
Engineering,Mechanical Engineer,easy,What is the difference between amorphous and crystalline solids?,crystalline solids have an ordered structure  while amorphous solids lack long range order 
Engineering,Mechanical Engineer,easy,What is pulverization?,the process of grinding materials into fine particles 
Engineering,Mechanical Engineer,easy,What are the advantages of nuclear power plants over thermal power plants?,nuclear plants have lower fuel costs  lower emissions  and higher energy output for the same fuel input 
Engineering,Mechanical Engineer,easy,Is it possible that a decrease in area gives a decrease in stress?,no  stress is inversely proportional to the area under constant force  so a decrease in area increases stress 
Engineering,Mechanical Engineer,easy,By which experiment do you find the toughness of a material?,the charpy and izod impact tests are commonly used to measure material toughness 
Engineering,Mechanical Engineer,easy,What do you know about drilling?,process of cutting holes using rotary motion tools 
Engineering,Mechanical Engineer,easy,What is the difference between method study & work measurement?,method study optimizes processes  work measurement quantifies time required 
Engineering,Mechanical Engineer,easy,What is capital budgetary?,long term financial planning for capital investments 
Engineering,Mechanical Engineer,easy,Is it possible that pressure and velocity decrease simultaneously?,yes  in a diverging duct with compressible flow  both pressure and velocity can decrease due to expansion effects 
Engineering,Mechanical Engineer,easy,What is dead state in thermodynamics?,a state where a system is in equilibrium with its surroundings and no useful work can be extracted 
Engineering,Mechanical Engineer,easy,What is film temperature in forced convection flow?,it is the average temperature of the fluid  calculated as the mean of surface and bulk temperatures 
Engineering,Mechanical Engineer,easy,What is Newton’s Law of Cooling?,newton s law of cooling states that the rate of heat loss of a body is proportional to the temperature difference between the body and its surroundings 
Engineering,Mechanical Engineer,easy,What is High Grade Energy & Low Grade Energy?,high grade energy  e g   electricity  can be completely converted into work  whereas low grade energy  e g   heat  has limited conversion efficiency 
Engineering,Mechanical Engineer,easy,What is a pure substance?,a pure substance is a material with a uniform chemical composition throughout  such as water or oxygen 
Engineering,Mechanical Engineer,easy,What do you mean by property of system?,a property is a measurable characteristic of a system such as pressure  temperature  or volume 
Engineering,Mechanical Engineer,easy,What is flange rating?,flange rating represents the pressure temperature capacity of a flange 
Engineering,Mechanical Engineer,easy,What pattern material is used in Investment casting Process?,wax is commonly used 
Engineering,Mechanical Engineer,easy,What is the amount of carbon present in Cast Iron?,between      
Engineering,Mechanical Engineer,easy,Which property of a metal is determined by indentation on a metal surface?,hardness 
Engineering,Mechanical Engineer,easy,What are boiler mountings & accessories?,mountings are safety devices like safety valves  while accessories improve efficiency like economizers 
Engineering,Mechanical Engineer,easy,Why are clearances provided in a reciprocating compressor?,clearances prevent mechanical contact and accommodate thermal expansion  reducing wear and tear 
Engineering,Mechanical Engineer,easy,What is performance number?,performance number is a measure of an engine s efficiency  indicating its power output relative to fuel consumption 
Engineering,Mechanical Engineer,easy,What is tack weld?,a tack weld is a small temporary weld used to hold parts in place before final welding 
Engineering,Network Engineer,easy,What is a Link?,a link refers to the connectivity between two devices  it includes the type of cables and protocols used 
Engineering,Mechanical Engineer,easy,What is a sine bar?,a precision tool used for measuring and setting angles accurately 
Engineering,Architectural Engineer,easy,How do you typically start the design process for a new project?,i begin with client consultations  site analysis  and initial conceptual sketches 
Engineering,Architectural Engineer,easy,How do you address any issues that may arise after completing a project?,we offer post completion support and warranty services for any issues 
Engineering,Architectural Engineer,easy,How do you incorporate the client's vision and preferences into your designs?,i hold collaborative sessions and integrate their ideas into the design framework 
Engineering,Architectural Engineer,easy,How do you manage project timelines and deadlines?,we use detailed schedules and regular progress reviews to keep the project on track 
Engineering,Architectural Engineer,easy,"How do you prefer to communicate with clients, and how often can I expect updates?",i prefer email and scheduled meetings with weekly updates 
Engineering,Architectural Engineer,easy,Have you successfully navigated local zoning and planning requirements for previous projects?,yes  we have extensive experience with local zoning and planning approvals 
Engineering,Architectural Engineer,easy,Can you tell me a little bit about your educational background in architecture?,i hold a degree in architecture from  university name   where i gained a solid foundation in design principles  structural systems  and building technologies  throughout my studies  i participated in several internships that provided hands on experience with real world projects  from residential buildings to large scale commercial developments  these experiences helped me to develop both my technical and creative abilities in architecture 
Engineering,Architectural Engineer,easy,How involved will I be in the decision-making process throughout the project?,you will be involved in all key decisions and review meetings 
Engineering,Architectural Engineer,easy,How long have you been practising architecture?,i have been practising for over    years 
Engineering,Architectural Engineer,easy,What aspects of my project do you find interesting?,i find the innovative use of space and unique design challenges very exciting 
Engineering,Architectural Engineer,easy,What makes this a good project for you?,this project aligns with our expertise and offers creative design opportunities 
Engineering,Architectural Engineer,easy,What role do you have during the construction stage?,i oversee the construction process and coordinate with the contractors 
Engineering,Architectural Engineer,easy,What services do you offer?,we offer full design  project management  and construction supervision services 
Engineering,Architectural Engineer,easy,What will be expected of me as the client throughout the process?,your timely feedback and active participation in design reviews are essential 
Engineering,Architectural Engineer,easy,Does your process involve the use of three-dimensional design software?,yes  we use advanced  d modeling tools to visualize designs 
Engineering,Architectural Engineer,easy,Does our budget align with our brief?,we review your brief carefully to ensure the budget is realistic for your project goals 
Engineering,Architectural Engineer,easy,Does my project need planning approval?,yes  planning approval is typically required for projects of this scale 
Engineering,Architectural Engineer,easy,Do you have builders you work with frequently that you would recommend?,yes  we work with a trusted network of experienced builders 
Engineering,Architectural Engineer,easy,Can you provide references from previous clients or collaborators?,yes  i can provide several client and collaborator references upon request 
Engineering,Architectural Engineer,easy,How can I minimise the timeframe?,timely decisions and prompt feedback can help shorten the timeline 
Engineering,Architectural Engineer,easy,Have you worked on projects that incorporate renewable energy or other environmentally friendly features?,yes  we have integrated solar panels and green roofs in previous projects 
Engineering,Mechanical Engineer,medium,What are the most crucial parts in reciprocating compressors?,key parts include the piston  cylinder  crankshaft  valves  and lubrication system 
Engineering,Mechanical Engineer,medium,What is the range of NBP (Normal Boiling Point) in case of most refrigerants?,most refrigerants have an nbp range between     c and   c  depending on their application 
Engineering,Mechanical Engineer,medium,"To maximize COP, what should be the condition of vapor at suction to compression?",the vapor should be in a dry and saturated state to maximize the coefficient of performance  cop  
Engineering,Mechanical Engineer,medium,What is wet compression?,wet compression occurs when the refrigerant entering the compressor is not completely vaporized  which can damage the compressor 
Engineering,Mechanical Engineer,medium,What is the utility of a comfort chart?,a comfort chart helps in designing hvac systems by determining optimal temperature and humidity for human comfort 
Engineering,Architectural Engineer,medium,"Can you describe a time when you had to design a project with environmental challenges, such as climate or geography?",in a recent project located in a coastal region prone to high winds and heavy rainfall  i designed a building that could withstand these conditions  i collaborated with structural engineers to develop a wind resistant fa ade and selected corrosion resistant materials to combat saltwater exposure  additionally  i incorporated rainwater harvesting systems and maximized natural ventilation through strategic window placement  this approach resulted in a resilient and sustainable building that met both environmental challenges and the client s requirements 
Engineering,Mechanical Engineer,medium,What is the correlation between wet bulb temperature and adiabatic saturation temperature?,for pure air water vapor systems  they are nearly equal under steady state conditions 
Engineering,Mechanical Engineer,medium,What is a desirable property of an ideal refrigerant?,an ideal refrigerant should have low toxicity  high latent heat  non corrosiveness  and low global warming potential 
Engineering,Mechanical Engineer,medium,Define effective temperature & what is the optimum design condition for comfort in summer A/C?,effective temperature is a measure of human thermal comfort  with an optimum summer a/c condition of    c and     relative humidity 
Engineering,Mechanical Engineer,medium,Why is the arc slowly extinguished in case of arc welding?,arc is extinguished gradually to allow proper fusion and prevent defects in the weld 
Engineering,Mechanical Engineer,medium,Which inert gas is commonly used for thin workpieces and which inert gas for thick workpieces?,argon is used for thin workpieces  while helium is used for thick workpieces due to higher heat input 
Engineering,Mechanical Engineer,medium,What are anti-friction bearings?,anti friction bearings are designed to minimize friction and wear  typically using rolling elements 
Engineering,Mechanical Engineer,medium,What is stress concentration factor?,it is the ratio of the highest stress in a component to the nominal stress  caused by discontinuities like holes or sharp corners 
Engineering,Mechanical Engineer,medium,What is a bolt of uniform strength?,a bolt with a shank diameter equal to or smaller than the root diameter of the threads to ensure uniform stress distribution 
Engineering,Mechanical Engineer,medium,Why do we not use the unit Joule for torque instead of N-m?,torque is a vector quantity describing rotational force  while joules measure energy  a scalar quantity 
Engineering,Mechanical Engineer,medium,How do trains take turns though there is no differential gear?,train wheels have a conical shape  allowing the outer wheel to cover more distance than the inner wheel on curves 
Engineering,Mechanical Engineer,medium,What is the purpose of an expansion joint in piping systems?,an expansion joint absorbs thermal expansion and contraction  reducing stress on pipes and preventing damage 
Engineering,Mechanical Engineer,medium,Do you know the epicyclic gear box? What is the practical application of an epicyclic gear box?,an epicyclic gear system consists of planetary gears and is used in automatic transmissions and speed reduction applications 
Engineering,Mechanical Engineer,medium,What is meant by a self-locking screw?,a self locking screw has a thread angle and friction properties that prevent it from loosening under load 
Engineering,Mechanical Engineer,medium,Distinguish between direct stress & bending stress.,direct stress occurs due to axial force  while bending stress is induced by bending moments in a beam or structure 
Engineering,Mechanical Engineer,medium,How does a centrifugal governor work?,a centrifugal governor uses rotating flyweights to regulate engine speed by adjusting fuel or steam supply 
Engineering,Mechanical Engineer,medium,What is the difference between laminar flow and turbulent flow in fluid mechanics?,laminar flow has smooth  parallel fluid layers  while turbulent flow has chaotic  irregular motion with eddies 
Engineering,Mechanical Engineer,medium,"What is a labyrinth seal, and where is it used?",a labyrinth seal prevents fluid leakage in high speed rotating machinery like turbines and compressors using multiple clearance barriers 
Engineering,Mechanical Engineer,medium,What is meant by the term 'shaft coupling'?,a shaft coupling connects two shafts to transmit power while accommodating misalignment or vibration 
Engineering,Mechanical Engineer,medium,Why is the Prandtl number important in heat transfer analysis?,the prandtl number relates momentum diffusivity to thermal diffusivity  indicating convection heat transfer efficiency 
Engineering,Mechanical Engineer,medium,What are the advantages of a rack and pinion gear system?,rack and pinion gears provide precise linear motion and are widely used in steering and automation systems 
Engineering,Mechanical Engineer,medium,How does a vacuum pump operate?,a vacuum pump removes air and gases from a sealed space to create a vacuum  commonly used in industrial applications 
Engineering,Mechanical Engineer,medium,What is the function of a crankshaft in an internal combustion engine?,the crankshaft converts reciprocating piston motion into rotational motion to drive the vehicle 
Engineering,Mechanical Engineer,medium,What is the function of a steam trap in a steam system?,a steam trap removes condensate from a steam system while preventing steam loss 
Engineering,Mechanical Engineer,medium,"What is the critical point? What are the values of critical temperature, pressure & volume of water?",the critical point is where liquid and gas phases become indistinguishable  for water  tc       c  pc        mpa  vc         m /kg 
Engineering,Mechanical Engineer,medium,What happens when diesel is injected in a petrol engine?,it may cause knocking and engine damage due to improper combustion 
Engineering,Mechanical Engineer,medium,State the difference between Forging & Fabrication?,forging involves shaping metal using compressive forces  whereas fabrication involves cutting  bending  and assembling metal parts 
Engineering,Mechanical Engineer,medium,What is the use of offset follower in cam? Why and where we have to use this type of follower?,reduces side thrust  used in high speed engines and presses 
Engineering,Mechanical Engineer,medium,What is the use of an offset follower in a cam? Why and where is it used?,reduces side thrust  used in high speed engines and presses 
Engineering,Mechanical Engineer,medium,What is the moisture content required for wood to be called dry wood?,below     moisture content 
Engineering,Mechanical Engineer,medium,What is numeric control used for?,it automates machine tools using programmed commands 
Engineering,Mechanical Engineer,medium,What is Rayleigh Line & Fanno Line?,rayleigh line represents heat addition in compressible flow  while fanno line represents frictional effects in adiabatic flow 
Engineering,Mechanical Engineer,medium,What do you mean by Torsional rigidity & lateral rigidity?,torsional rigidity is resistance to twisting  while lateral rigidity is resistance to bending or deflection 
Engineering,Mechanical Engineer,medium,How does a screw pump operate?,a screw pump uses intermeshing screws to transport fluids by creating sealed cavities that move fluid forward 
