Category,Specialty,Difficulty,Question,Model_Answer,Candidate_Answer,Score
Engineering,Mechanical Engineer,easy,What is meant by the term 'creep' in materials?,creep is the slow and permanent deformation of materials under continuous stress over time especially at high temperatures,"Creep is the slow and permanent deformation of materials under continuous stress over time, especially at high temperatures",0.9766789484024048
Engineering,Mechanical Engineer,easy,What is meant by the term 'creep' in materials?,creep is the slow and permanent deformation of materials under continuous stress over time especially at high temperatures,"Flee is the slow and permanent deformation of materials under a continuous constraint over time, especially at high temperatures",0.7720344620280797
Engineering,Mechanical Engineer,easy,What is meant by the term 'creep' in materials?,creep is the slow and permanent deformation of materials under continuous stress over time especially at high temperatures,creep is the slow and permanent deformation of materials under continuous stress over time especially at high temperatures,0.99
Engineering,Mechanical Engineer,easy,What is the function of a counterweight in machinery?,a counterweight balances moving parts reducing strain and improving efficiency in lifting systems,a counterweight balances moving parts reducing strain and improving efficiency in lifting systems,1.0200001192092896
Engineering,Mechanical Engineer,easy,What is the function of a counterweight in machinery?,a counterweight balances moving parts reducing strain and improving efficiency in lifting systems,efficiency and balances moving parts counterweight reducing a in and I honestly don't know.,0.6222926932114821
Engineering,Mechanical Engineer,easy,What is the function of a counterweight in machinery?,a counterweight balances moving parts reducing strain and improving efficiency in lifting systems,a counterweight balances moving parts in a shorter and nonprofessional manner reducing strain and improving efficiency of lifting systems .,1.4769389820098877
Engineering,Mechanical Engineer,easy,What is the function of a counterweight in machinery?,a counterweight balances moving parts reducing strain and improving efficiency in lifting systems,A counterweight balance of mobile parts reducing stress and improving the efficiency of lifting systems,1.0325745171767013
Engineering,Mechanical Engineer,easy,What is the function of a counterweight in machinery?,a counterweight balances moving parts reducing strain and improving efficiency in lifting systems,A counterweight balances mobile parts that reduce tension and improvement of efficiency in lifting systems,1.0923993693865262
Engineering,Mechanical Engineer,easy,What is the function of a counterweight in machinery?,a counterweight balances moving parts reducing strain and improving efficiency in lifting systems,a balance balances moving parts reducing strain and amend efficiency in lifting systems,0.9706599998474121
Engineering,Mechanical Engineer,easy,What is the function of a radiator in an engine cooling system?,a radiator dissipates excess heat from the engine coolant to maintain optimal operating temperature,A radiator dissipates excessive heat from the engine coolant to maintain an optimal operating temperature,1.0534879778112685
Engineering,Mechanical Engineer,easy,What is the function of a radiator in an engine cooling system?,a radiator dissipates excess heat from the engine coolant to maintain optimal operating temperature,A radiator dissipates the excess heat of the engine coolant to maintain an optimal operating temperature,1.123291585104806
Engineering,Mechanical Engineer,easy,What is the function of a radiator in an engine cooling system?,a radiator dissipates excess heat from the engine coolant to maintain optimal operating temperature,A radiator dissipates excess heat from the engine cooler in a shorter and non professional manner to maintain optimal operating temperature.,1.435199317932129
Engineering,Mechanical Engineer,easy,What is the function of a radiator in an engine cooling system?,a radiator dissipates excess heat from the engine coolant to maintain optimal operating temperature,a radiator dissipates excess heat from the engine coolant to maintain optimal operating temperature,0.99
Engineering,Mechanical Engineer,easy,What is the function of a radiator in an engine cooling system?,a radiator dissipates excess heat from the engine coolant to maintain optimal operating temperature,radiator excess to coolant heat maintain optimal temperature and I honestly don't know.,0.754093143599374
Engineering,Mechanical Engineer,easy,What is the function of a radiator in an engine cooling system?,a radiator dissipates excess heat from the engine coolant to maintain optimal operating temperature,a radiator frivol away excess heat from the engine coolant to maintain optimum operating temperature,0.9534328739983694
Engineering,Mechanical Engineer,easy,What is the function of the strainer in an IC engine?,it filters out debris and impurities from fuel or oil to protect the engine,it filters verboten debris and impureness from fuel or oil to protect the locomotive engine,0.87450197662626
Engineering,Mechanical Engineer,easy,What is the function of the strainer in an IC engine?,it filters out debris and impurities from fuel or oil to protect the engine,Filters the debris and impurities of fuel or oil to protect the engine,0.7611580438273294
Engineering,Mechanical Engineer,easy,What is the function of the strainer in an IC engine?,it filters out debris and impurities from fuel or oil to protect the engine,it filters out debris and impurities from fuel or oil to protect the engine,0.9900001192092895
Engineering,Mechanical Engineer,easy,What is the function of the strainer in an IC engine?,it filters out debris and impurities from fuel or oil to protect the engine,it the impurities oil engine from to and I honestly don't know.,0.5166313137326921
Engineering,Mechanical Engineer,easy,What is the function of the strainer in an IC engine?,it filters out debris and impurities from fuel or oil to protect the engine,It filters the debris and impurities of the fuel or oil to protect the engine,1.045162442581994
Engineering,Mechanical Engineer,easy,What is the function of the strainer in an IC engine?,it filters out debris and impurities from fuel or oil to protect the engine,It filters out debris and impurities from fuel or oil to protect the engine in a shorter and non professional manner .,1.5929163755689348
Engineering,Mechanical Engineer,easy,What is Auto Dosing?,auto dosing is an automated method of adding chemicals to a system for optimal performance,auto dosing is an automated method of adding chemicals to a system for optimal performance,1.0100001192092896
Engineering,Mechanical Engineer,easy,What is Auto Dosing?,auto dosing is an automated method of adding chemicals to a system for optimal performance,Automatic dosage is an automated method to add chemicals to a system for optimal performance,0.9764566612243653
Engineering,Mechanical Engineer,easy,What is Auto Dosing?,auto dosing is an automated method of adding chemicals to a system for optimal performance,Automatic dosage is an automated method to add chemicals to an optimal performance system,0.9114517005284628
Engineering,Mechanical Engineer,easy,What is Auto Dosing?,auto dosing is an automated method of adding chemicals to a system for optimal performance,Auto Dosing is an automated method of adding chemicals to a system for optimal performance .,1.0663519795735676
Engineering,Mechanical Engineer,easy,What is Auto Dosing?,auto dosing is an automated method of adding chemicals to a system for optimal performance,auto dosing be an automated method acting of adding chemicals to a system for optimum carrying into action,1.1694982242584229
Engineering,Mechanical Engineer,easy,What is Auto Dosing?,auto dosing is an automated method of adding chemicals to a system for optimal performance,is performance system a automated method and I honestly don't know.,0.39971166610717773
Engineering,Mechanical Engineer,easy,Why are spur gears commonly used in mechanical systems?,spur gears provide simple design high efficiency and cost effectiveness for power transmission,spur gears provide wide eyed design mellow efficiency and cost effectiveness for mogul transmittance,0.8416729347522441
Engineering,Mechanical Engineer,easy,Why are spur gears commonly used in mechanical systems?,spur gears provide simple design high efficiency and cost effectiveness for power transmission,spur gears provide simple design high efficiency and cost effectiveness for power transmission,1.0200001192092896
Engineering,Mechanical Engineer,easy,Why are spur gears commonly used in mechanical systems?,spur gears provide simple design high efficiency and cost effectiveness for power transmission,Spurism gears provide a simple high efficiency and profitability design for energy transmission,0.9333191800117493
Engineering,Mechanical Engineer,easy,Why are spur gears commonly used in mechanical systems?,spur gears provide simple design high efficiency and cost effectiveness for power transmission,Spartane geared provide simple design high efficiency and cost effectiveness for power transmission .,0.7826392478209275
Engineering,Mechanical Engineer,easy,Why are spur gears commonly used in mechanical systems?,spur gears provide simple design high efficiency and cost effectiveness for power transmission,effectiveness transmission design power and I honestly don't know.,0.3569676876068115
Engineering,Mechanical Engineer,easy,Why are spur gears commonly used in mechanical systems?,spur gears provide simple design high efficiency and cost effectiveness for power transmission,Spur gears offer a simple design and high efficiency for power transmission,0.9044853452535777
Engineering,Mechanical Engineer,easy,What is the difference between stress and pressure?,stress is internal resistance per unit area while pressure is external force per unit area,focus be interior resistance per unit area while pressure be external force per unit region,0.7038910007476806
Engineering,Mechanical Engineer,easy,What is the difference between stress and pressure?,stress is internal resistance per unit area while pressure is external force per unit area,"Stress is internal resistance per unit area, while the pressure is external force per unit of area",1.0506084410349528
Engineering,Mechanical Engineer,easy,What is the difference between stress and pressure?,stress is internal resistance per unit area while pressure is external force per unit area,while is resistance stress force internal pressure per unit and I honestly don't know.,0.6982227452596028
Engineering,Mechanical Engineer,easy,What is the difference between stress and pressure?,stress is internal resistance per unit area while pressure is external force per unit area,"Stress is internal resistance per unit area, while pressure is external force per unit area",0.9249281215667724
Engineering,Mechanical Engineer,easy,What is the difference between stress and pressure?,stress is internal resistance per unit area while pressure is external force per unit area,Stress is an internal resistance per zone unit while pressure is an external force per zone unit,0.9695191033681232
Engineering,Mechanical Engineer,easy,What is the difference between stress and pressure?,stress is internal resistance per unit area while pressure is external force per unit area,stress is internal resistance per unit area while pressure is external force per unit area,0.930000238418579
Engineering,Mechanical Engineer,easy,Which two continents are mirror images of each other?,south america and africa,africa and america south,0.8
Engineering,Mechanical Engineer,easy,What are the different types of mechanical springs?,types include compression springs tension springs torsion springs and leaf springs each serving different force absorption functions,types include compression springs tension springs torsion springs and leaf springs each serving different force absorption functions,0.9700001192092895
Engineering,Mechanical Engineer,easy,What are the different types of mechanical springs?,types include compression springs tension springs torsion springs and leaf springs each serving different force absorption functions,Types include Springs torsion Springs compression springs and leaf springs used different strength absorption functions,0.8614861620173735
Engineering,Mechanical Engineer,easy,What are the different types of mechanical springs?,types include compression springs tension springs torsion springs and leaf springs each serving different force absorption functions,eccentric let in condensation springs tension springs torsion leap and leaf springs each assist different force absorption use,0.7631327073714312
Engineering,Mechanical Engineer,easy,What are the different types of mechanical springs?,types include compression springs tension springs torsion springs and leaf springs each serving different force absorption functions,Types include compression springs tension tension springs and leaf springs each that serves different strength absorption functions,0.9804254364967346
Engineering,Mechanical Engineer,easy,What are the different types of mechanical springs?,types include compression springs tension springs torsion springs and leaf springs each serving different force absorption functions,"Types include compression springs tension springs twist springs and leaf springs, each with different force absorption functions.",0.921587438583374
Engineering,Mechanical Engineer,easy,What are the different types of mechanical springs?,types include compression springs tension springs torsion springs and leaf springs each serving different force absorption functions,each include springs serving types force springs absorption and I honestly don't know.,0.5948096428197972
Engineering,Mechanical Engineer,easy,How does lubrication impact machine performance?,lubrication reduces friction wear and heat in moving parts improving machine efficiency and lifespan,Lubrication reduces friction wear and heat in mobile parts improving the efficiency of the machine and lifespan,1.1766037460735865
Engineering,Mechanical Engineer,easy,How does lubrication impact machine performance?,lubrication reduces friction wear and heat in moving parts improving machine efficiency and lifespan,Lubrication reduces friction wear and heat in mobile parts improving machine efficiency and useful life,1.0324030719484603
Engineering,Mechanical Engineer,easy,How does lubrication impact machine performance?,lubrication reduces friction wear and heat in moving parts improving machine efficiency and lifespan,lubrication reduces friction wear and heat in moving parts improving machine efficiency and lifespan,1.0200001192092896
Engineering,Mechanical Engineer,easy,How does lubrication impact machine performance?,lubrication reduces friction wear and heat in moving parts improving machine efficiency and lifespan,lubrication and in and improving machine efficiency and I honestly don't know.,0.639468902860369
Engineering,Mechanical Engineer,easy,How does lubrication impact machine performance?,lubrication reduces friction wear and heat in moving parts improving machine efficiency and lifespan,Grease reduces friction wear and heat in moving parts and improves machine efficiency and lifespan .,0.9014307185581751
Engineering,Mechanical Engineer,easy,How does lubrication impact machine performance?,lubrication reduces friction wear and heat in moving parts improving machine efficiency and lifespan,lubrication reduces rubbing wearable and heat in moving parts improving simple machine efficiency and lifespan,1.0362092542648316
Engineering,Mechanical Engineer,easy,What is the difference between stress and strain?,stress is the force per unit area while strain is the deformation per unit length,tension is the force per unit region while straining is the deformation per unit duration,0.7624507761001587
Engineering,Mechanical Engineer,easy,What is the difference between stress and strain?,stress is the force per unit area while strain is the deformation per unit length,The constraint is the force per unit of zone while the deformation is the deformation per unit of length,0.8674653180440266
Engineering,Mechanical Engineer,easy,What is the difference between stress and strain?,stress is the force per unit area while strain is the deformation per unit length,"Stress is the force per unit area, while the tension is the deformation per unit of length",1.015379265944163
Engineering,Mechanical Engineer,easy,What is the difference between stress and strain?,stress is the force per unit area while strain is the deformation per unit length,unit per the strain unit length and I honestly don't know.,0.4178252855936686
Engineering,Mechanical Engineer,easy,What is the difference between stress and strain?,stress is the force per unit area while strain is the deformation per unit length,stress is the force per unit area while strain is the deformation per unit length,0.9600002384185791
Engineering,Mechanical Engineer,easy,What is the difference between stress and strain?,stress is the force per unit area while strain is the deformation per unit length,In a shorter and non professional manner the stress is the force per unit area while the strain is the deformation per unit length.,1.5277156639099123
Engineering,Mechanical Engineer,easy,What is the purpose of a governor in a Diesel engine?,to regulate engine speed by controlling fuel supply,to regulate engine speed by controlling fuel supplying,0.9904717302322388
Engineering,Mechanical Engineer,easy,What is the purpose of a governor in a Diesel engine?,to regulate engine speed by controlling fuel supply,To regulate motor speed by controlling fuel supply,0.9554177713394165
Engineering,Mechanical Engineer,easy,What is the purpose of a governor in a Diesel engine?,to regulate engine speed by controlling fuel supply,The answer return is simply to regulate the engine speed by controlling the fuel supply .,1.0315474462509155
Engineering,Mechanical Engineer,easy,What is the purpose of a governor in a Diesel engine?,to regulate engine speed by controlling fuel supply,To regulate engine speed by controlling fuel supply,1.0199998211860657
Engineering,Mechanical Engineer,easy,What is the purpose of a governor in a Diesel engine?,to regulate engine speed by controlling fuel supply,supply to and I honestly don't know.,0.05418489383533597
Engineering,Mechanical Engineer,easy,What is the purpose of a governor in a Diesel engine?,to regulate engine speed by controlling fuel supply,to regulate engine speed by controlling fuel supply,1.0199998211860657
Engineering,Mechanical Engineer,easy,Why are tires manufactured in black color?,carbon black is added to rubber to increase durability and uv resistance,to added black and and I honestly don't know.,0.26262232661247253
